Level	Rule Name	Subject	Property	Value
WARN	multiple_asserted_superclasses	UBERON:0001090	rdfs:subClassOf	UBERON:0000463	
WARN	multiple_asserted_superclasses	UBERON:0001090	rdfs:subClassOf	UBERON:0007779	
WARN	multiple_asserted_superclasses	UBERON:0001090	rdfs:subClassOf	UBERON:0007794	
WARN	multiple_asserted_superclasses	UBERON:0001136	rdfs:subClassOf	UBERON:0000487	
WARN	multiple_asserted_superclasses	UBERON:0001136	rdfs:subClassOf	UBERON:0012275	
WARN	multiple_asserted_superclasses	UBERON:0001484	rdfs:subClassOf	CARO:0000000	
WARN	multiple_asserted_superclasses	UBERON:0001484	rdfs:subClassOf	UBERON:0000094	
WARN	multiple_asserted_superclasses	UBERON:0001530	rdfs:subClassOf	UBERON:0004573	
WARN	multiple_asserted_superclasses	UBERON:0001530	rdfs:subClassOf	UBERON:0010314	
WARN	multiple_asserted_superclasses	UBERON:0001555	rdfs:subClassOf	CARO:0000000	
WARN	multiple_asserted_superclasses	UBERON:0001555	rdfs:subClassOf	UBERON:0000025	
WARN	multiple_asserted_superclasses	UBERON:0001605	rdfs:subClassOf	UBERON:0003386	
WARN	multiple_asserted_superclasses	UBERON:0001605	rdfs:subClassOf	UBERON:0010314	
WARN	multiple_asserted_superclasses	UBERON:0001605	rdfs:subClassOf	UBERON:0011222	
WARN	multiple_asserted_superclasses	UBERON:0001616	rdfs:subClassOf	UBERON:0001637	
WARN	multiple_asserted_superclasses	UBERON:0001616	rdfs:subClassOf	UBERON:0010314	
WARN	multiple_asserted_superclasses	UBERON:0001630	rdfs:subClassOf	CARO:0000000	
WARN	multiple_asserted_superclasses	UBERON:0001630	rdfs:subClassOf	UBERON:0000062	
WARN	multiple_asserted_superclasses	UBERON:0001630	rdfs:subClassOf	UBERON:0005090	
WARN	multiple_asserted_superclasses	UBERON:0001638	rdfs:subClassOf	UBERON:0000465	
WARN	multiple_asserted_superclasses	UBERON:0001638	rdfs:subClassOf	UBERON:0003920	
WARN	multiple_asserted_superclasses	UBERON:0001653	rdfs:subClassOf	BFO:0000040	
WARN	multiple_asserted_superclasses	UBERON:0001653	rdfs:subClassOf	UBERON:0003496	
WARN	multiple_asserted_superclasses	UBERON:0001653	rdfs:subClassOf	UBERON:0003502	
WARN	multiple_asserted_superclasses	UBERON:0001653	rdfs:subClassOf	UBERON:0009141	
WARN	multiple_asserted_superclasses	UBERON:0001708	rdfs:subClassOf	CARO:0000003	
WARN	multiple_asserted_superclasses	UBERON:0001708	rdfs:subClassOf	UBERON:0010313	
WARN	multiple_asserted_superclasses	UBERON:0001708	rdfs:subClassOf	UBERON:0010912	
WARN	multiple_asserted_superclasses	UBERON:0001710	rdfs:subClassOf	CARO:0000003	
WARN	multiple_asserted_superclasses	UBERON:0001710	rdfs:subClassOf	UBERON:0000475	
WARN	multiple_asserted_superclasses	UBERON:0001710	rdfs:subClassOf	UBERON:0010314	
WARN	multiple_asserted_superclasses	UBERON:0001731	rdfs:subClassOf	BFO:0000141	
WARN	multiple_asserted_superclasses	UBERON:0001731	rdfs:subClassOf	CARO:0000000	
WARN	multiple_asserted_superclasses	UBERON:0001731	rdfs:subClassOf	UBERON:0000464	
WARN	multiple_asserted_superclasses	UBERON:0001768	rdfs:subClassOf	UBERON:0004121	
WARN	multiple_asserted_superclasses	UBERON:0001768	rdfs:subClassOf	UBERON:0004923	
WARN	multiple_asserted_superclasses	UBERON:0001768	rdfs:subClassOf	UBERON:0010314	
WARN	multiple_asserted_superclasses	UBERON:0001769	rdfs:subClassOf	UBERON:0000481	
WARN	multiple_asserted_superclasses	UBERON:0001769	rdfs:subClassOf	UBERON:0004121	
WARN	multiple_asserted_superclasses	UBERON:0001772	rdfs:subClassOf	BFO:0000040	
WARN	multiple_asserted_superclasses	UBERON:0001772	rdfs:subClassOf	UBERON:0010313	
WARN	multiple_asserted_superclasses	UBERON:0001772	rdfs:subClassOf	UBERON:0015808	
WARN	multiple_asserted_superclasses	UBERON:0001773	rdfs:subClassOf	UBERON:0000064	
WARN	multiple_asserted_superclasses	UBERON:0001773	rdfs:subClassOf	UBERON:0010313	
WARN	multiple_asserted_superclasses	UBERON:0001775	rdfs:subClassOf	UBERON:0000481	
WARN	multiple_asserted_superclasses	UBERON:0001775	rdfs:subClassOf	UBERON:0004121	
WARN	multiple_asserted_superclasses	UBERON:0001778	rdfs:subClassOf	BFO:0000040	
WARN	multiple_asserted_superclasses	UBERON:0001778	rdfs:subClassOf	UBERON:0000488	
WARN	multiple_asserted_superclasses	UBERON:0001778	rdfs:subClassOf	UBERON:0015808	
WARN	multiple_asserted_superclasses	UBERON:0001796	rdfs:subClassOf	UBERON:0006312	
WARN	multiple_asserted_superclasses	UBERON:0001796	rdfs:subClassOf	UBERON:0006314	
WARN	multiple_asserted_superclasses	UBERON:0001801	rdfs:subClassOf	UBERON:0000063	
WARN	multiple_asserted_superclasses	UBERON:0001801	rdfs:subClassOf	UBERON:0004121	
WARN	multiple_asserted_superclasses	UBERON:0001802	rdfs:subClassOf	UBERON:0000063	
WARN	multiple_asserted_superclasses	UBERON:0001802	rdfs:subClassOf	UBERON:0004121	
WARN	multiple_asserted_superclasses	UBERON:0001803	rdfs:subClassOf	UBERON:0000484	
WARN	multiple_asserted_superclasses	UBERON:0001803	rdfs:subClassOf	UBERON:0015808	
WARN	multiple_asserted_superclasses	UBERON:0001804	rdfs:subClassOf	UBERON:0004121	
WARN	multiple_asserted_superclasses	UBERON:0001804	rdfs:subClassOf	UBERON:0005764	
WARN	multiple_asserted_superclasses	UBERON:0001804	rdfs:subClassOf	UBERON:0010314	
WARN	multiple_asserted_superclasses	UBERON:0001835	rdfs:subClassOf	UBERON:0001833	
WARN	multiple_asserted_superclasses	UBERON:0001835	rdfs:subClassOf	UBERON:0010314	
WARN	multiple_asserted_superclasses	UBERON:0001891	rdfs:subClassOf	UBERON:0002616	
WARN	multiple_asserted_superclasses	UBERON:0001891	rdfs:subClassOf	UBERON:0010314	
WARN	multiple_asserted_superclasses	UBERON:0001896	rdfs:subClassOf	UBERON:0000064	
WARN	multiple_asserted_superclasses	UBERON:0001896	rdfs:subClassOf	UBERON:0004121	
WARN	multiple_asserted_superclasses	UBERON:0001896	rdfs:subClassOf	UBERON:0010314	
WARN	multiple_asserted_superclasses	UBERON:0001916	rdfs:subClassOf	UBERON:0004638	
WARN	multiple_asserted_superclasses	UBERON:0001916	rdfs:subClassOf	UBERON:0004700	
WARN	multiple_asserted_superclasses	UBERON:0001917	rdfs:subClassOf	UBERON:0003915	
WARN	multiple_asserted_superclasses	UBERON:0001917	rdfs:subClassOf	UBERON:0004638	
WARN	multiple_asserted_superclasses	UBERON:0001917	rdfs:subClassOf	UBERON:0004700	
WARN	multiple_asserted_superclasses	UBERON:0001918	rdfs:subClassOf	UBERON:0004638	
WARN	multiple_asserted_superclasses	UBERON:0001918	rdfs:subClassOf	UBERON:0004701	
WARN	multiple_asserted_superclasses	UBERON:0001919	rdfs:subClassOf	UBERON:0004638	
WARN	multiple_asserted_superclasses	UBERON:0001919	rdfs:subClassOf	UBERON:0004701	
WARN	multiple_asserted_superclasses	UBERON:0001948	rdfs:subClassOf	UBERON:0000073	
WARN	multiple_asserted_superclasses	UBERON:0001948	rdfs:subClassOf	UBERON:0004121	
WARN	multiple_asserted_superclasses	UBERON:0001969	rdfs:subClassOf	CARO:0000000	
WARN	multiple_asserted_superclasses	UBERON:0001969	rdfs:subClassOf	UBERON:0000179	
WARN	multiple_asserted_superclasses	UBERON:0001981	rdfs:subClassOf	UBERON:0000055	
WARN	multiple_asserted_superclasses	UBERON:0001981	rdfs:subClassOf	UBERON:0004120	
WARN	multiple_asserted_superclasses	UBERON:0001982	rdfs:subClassOf	UBERON:0001981	
WARN	multiple_asserted_superclasses	UBERON:0001982	rdfs:subClassOf	UBERON:0010523	
WARN	multiple_asserted_superclasses	UBERON:0001985	rdfs:subClassOf	UBERON:0001986	
WARN	multiple_asserted_superclasses	UBERON:0001985	rdfs:subClassOf	UBERON:0010313	
WARN	multiple_asserted_superclasses	UBERON:0001985	rdfs:subClassOf	UBERON:0015808	
WARN	multiple_asserted_superclasses	UBERON:0001986	rdfs:subClassOf	UBERON:0000487	
WARN	multiple_asserted_superclasses	UBERON:0001986	rdfs:subClassOf	UBERON:0012275	
WARN	multiple_asserted_superclasses	UBERON:0002012	rdfs:subClassOf	UBERON:0001637	
WARN	multiple_asserted_superclasses	UBERON:0002012	rdfs:subClassOf	UBERON:0010314	
WARN	multiple_asserted_superclasses	UBERON:0002012	rdfs:subClassOf	UBERON:0013768	
WARN	multiple_asserted_superclasses	UBERON:0002016	rdfs:subClassOf	UBERON:0001638	
WARN	multiple_asserted_superclasses	UBERON:0002016	rdfs:subClassOf	UBERON:0010314	
WARN	multiple_asserted_superclasses	UBERON:0002016	rdfs:subClassOf	UBERON:0013768	
WARN	multiple_asserted_superclasses	UBERON:0002028	rdfs:subClassOf	UBERON:0002616	
WARN	multiple_asserted_superclasses	UBERON:0002028	rdfs:subClassOf	UBERON:0010314	
WARN	multiple_asserted_superclasses	UBERON:0002048	rdfs:subClassOf	FOODON:03420255	
WARN	multiple_asserted_superclasses	UBERON:0002048	rdfs:subClassOf	UBERON:0000171	
WARN	multiple_asserted_superclasses	UBERON:0002048	rdfs:subClassOf	UBERON:0000465	
WARN	multiple_asserted_superclasses	UBERON:0002048	rdfs:subClassOf	UBERON:0004119	
WARN	multiple_asserted_superclasses	UBERON:0002048	rdfs:subClassOf	UBERON:0005178	
WARN	multiple_asserted_superclasses	UBERON:0002048	rdfs:subClassOf	UBERON:0015212	
WARN	multiple_asserted_superclasses	UBERON:0002049	rdfs:subClassOf	BFO:0000040	
WARN	multiple_asserted_superclasses	UBERON:0002049	rdfs:subClassOf	UBERON:0000477	
WARN	multiple_asserted_superclasses	UBERON:0002050	rdfs:subClassOf	BFO:0000002	
WARN	multiple_asserted_superclasses	UBERON:0002050	rdfs:subClassOf	UBERON:0005423	
WARN	multiple_asserted_superclasses	UBERON:0002061	rdfs:subClassOf	UBERON:0001637	
WARN	multiple_asserted_superclasses	UBERON:0002061	rdfs:subClassOf	UBERON:0002050	
WARN	multiple_asserted_superclasses	UBERON:0002061	rdfs:subClassOf	UBERON:0003498	
WARN	multiple_asserted_superclasses	UBERON:0002061	rdfs:subClassOf	UBERON:0010314	
WARN	multiple_asserted_superclasses	UBERON:0002067	rdfs:subClassOf	BFO:0000040	
WARN	multiple_asserted_superclasses	UBERON:0002067	rdfs:subClassOf	UBERON:0000465	
WARN	multiple_asserted_superclasses	UBERON:0002067	rdfs:subClassOf	UBERON:0004121	
WARN	multiple_asserted_superclasses	UBERON:0002067	rdfs:subClassOf	UBERON:0010314	
WARN	multiple_asserted_superclasses	UBERON:0002067	rdfs:subClassOf	UBERON:0013754	
WARN	multiple_asserted_superclasses	UBERON:0002072	rdfs:subClassOf	BFO:0000040	
WARN	multiple_asserted_superclasses	UBERON:0002072	rdfs:subClassOf	UBERON:0000465	
WARN	multiple_asserted_superclasses	UBERON:0002072	rdfs:subClassOf	UBERON:0004120	
WARN	multiple_asserted_superclasses	UBERON:0002072	rdfs:subClassOf	UBERON:0013754	
WARN	multiple_asserted_superclasses	UBERON:0002090	rdfs:subClassOf	CARO:0000000	
WARN	multiple_asserted_superclasses	UBERON:0002090	rdfs:subClassOf	UBERON:0010912	
WARN	multiple_asserted_superclasses	UBERON:0002097	rdfs:subClassOf	FOODON:03420122	
WARN	multiple_asserted_superclasses	UBERON:0002097	rdfs:subClassOf	UBERON:0000062	
WARN	multiple_asserted_superclasses	UBERON:0002097	rdfs:subClassOf	UBERON:0000465	
WARN	multiple_asserted_superclasses	UBERON:0002097	rdfs:subClassOf	UBERON:0004121	
WARN	multiple_asserted_superclasses	UBERON:0002099	rdfs:subClassOf	UBERON:0003037	
WARN	multiple_asserted_superclasses	UBERON:0002099	rdfs:subClassOf	UBERON:0004120	
WARN	multiple_asserted_superclasses	UBERON:0002111	rdfs:subClassOf	UBERON:0004237	
WARN	multiple_asserted_superclasses	UBERON:0002111	rdfs:subClassOf	UBERON:0004695	
WARN	multiple_asserted_superclasses	UBERON:0002165	rdfs:subClassOf	UBERON:0002523	
WARN	multiple_asserted_superclasses	UBERON:0002165	rdfs:subClassOf	UBERON:0005983	
WARN	multiple_asserted_superclasses	UBERON:0002190	rdfs:subClassOf	UBERON:0001013	
WARN	multiple_asserted_superclasses	UBERON:0002190	rdfs:subClassOf	UBERON:0004120	
WARN	multiple_asserted_superclasses	UBERON:0002199	rdfs:subClassOf	BFO:0000040	
WARN	multiple_asserted_superclasses	UBERON:0002199	rdfs:subClassOf	CARO:0000000	
WARN	multiple_asserted_superclasses	UBERON:0002199	rdfs:subClassOf	UBERON:0011216	
WARN	multiple_asserted_superclasses	UBERON:0002203	rdfs:subClassOf	CARO:0000000	
WARN	multiple_asserted_superclasses	UBERON:0002203	rdfs:subClassOf	UBERON:0002200	
WARN	multiple_asserted_superclasses	UBERON:0002203	rdfs:subClassOf	UBERON:0006876	
WARN	multiple_asserted_superclasses	UBERON:0002204	rdfs:subClassOf	CARO:0000000	
WARN	multiple_asserted_superclasses	UBERON:0002204	rdfs:subClassOf	UBERON:0000467	
WARN	multiple_asserted_superclasses	UBERON:0002224	rdfs:subClassOf	BFO:0000141	
WARN	multiple_asserted_superclasses	UBERON:0002224	rdfs:subClassOf	CARO:0000000	
WARN	multiple_asserted_superclasses	UBERON:0002224	rdfs:subClassOf	UBERON:0000464	
WARN	multiple_asserted_superclasses	UBERON:0002240	rdfs:subClassOf	UBERON:0000489	
WARN	multiple_asserted_superclasses	UBERON:0002240	rdfs:subClassOf	UBERON:0004121	
WARN	multiple_asserted_superclasses	UBERON:0002240	rdfs:subClassOf	UBERON:0005174	
WARN	multiple_asserted_superclasses	UBERON:0002240	rdfs:subClassOf	UBERON:0010314	
WARN	multiple_asserted_superclasses	UBERON:0002298	rdfs:subClassOf	UBERON:0002616	
WARN	multiple_asserted_superclasses	UBERON:0002298	rdfs:subClassOf	UBERON:0010314	
WARN	multiple_asserted_superclasses	UBERON:0002323	rdfs:subClassOf	BFO:0000141	
WARN	multiple_asserted_superclasses	UBERON:0002323	rdfs:subClassOf	CARO:0000000	
WARN	multiple_asserted_superclasses	UBERON:0002323	rdfs:subClassOf	UBERON:0002553	
WARN	multiple_asserted_superclasses	UBERON:0002328	rdfs:subClassOf	UBERON:0000481	
WARN	multiple_asserted_superclasses	UBERON:0002328	rdfs:subClassOf	UBERON:0004120	
WARN	multiple_asserted_superclasses	UBERON:0002328	rdfs:subClassOf	UBERON:0004121	
WARN	multiple_asserted_superclasses	UBERON:0002329	rdfs:subClassOf	CARO:0000000	
WARN	multiple_asserted_superclasses	UBERON:0002329	rdfs:subClassOf	UBERON:0005423	
WARN	multiple_asserted_superclasses	UBERON:0002329	rdfs:subClassOf	UBERON:0007503	
WARN	multiple_asserted_superclasses	UBERON:0002330	rdfs:subClassOf	BFO:0000040	
WARN	multiple_asserted_superclasses	UBERON:0002330	rdfs:subClassOf	UBERON:0000467	
WARN	multiple_asserted_superclasses	UBERON:0002342	rdfs:subClassOf	UBERON:0004121	
WARN	multiple_asserted_superclasses	UBERON:0002342	rdfs:subClassOf	UBERON:0010314	
WARN	multiple_asserted_superclasses	UBERON:0002342	rdfs:subClassOf	UBERON:0010316	
WARN	multiple_asserted_superclasses	UBERON:0002346	rdfs:subClassOf	UBERON:0000923	
WARN	multiple_asserted_superclasses	UBERON:0002346	rdfs:subClassOf	UBERON:0004121	
WARN	multiple_asserted_superclasses	UBERON:0002385	rdfs:subClassOf	UBERON:0000479	
WARN	multiple_asserted_superclasses	UBERON:0002385	rdfs:subClassOf	UBERON:0004120	
WARN	multiple_asserted_superclasses	UBERON:0002390	rdfs:subClassOf	UBERON:0000467	
WARN	multiple_asserted_superclasses	UBERON:0002390	rdfs:subClassOf	UBERON:0004120	
WARN	multiple_asserted_superclasses	UBERON:0002416	rdfs:subClassOf	BFO:0000040	
WARN	multiple_asserted_superclasses	UBERON:0002416	rdfs:subClassOf	CARO:0000000	
WARN	multiple_asserted_superclasses	UBERON:0002416	rdfs:subClassOf	UBERON:0000467	
WARN	multiple_asserted_superclasses	UBERON:0002419	rdfs:subClassOf	UBERON:0003297	
WARN	multiple_asserted_superclasses	UBERON:0002419	rdfs:subClassOf	UBERON:0004121	
WARN	multiple_asserted_superclasses	UBERON:0002419	rdfs:subClassOf	UBERON:0006003	
WARN	multiple_asserted_superclasses	UBERON:0002424	rdfs:subClassOf	UBERON:0003350	
WARN	multiple_asserted_superclasses	UBERON:0002424	rdfs:subClassOf	UBERON:0003929	
WARN	multiple_asserted_superclasses	UBERON:0002443	rdfs:subClassOf	UBERON:0003496	
WARN	multiple_asserted_superclasses	UBERON:0002443	rdfs:subClassOf	UBERON:0010313	
WARN	multiple_asserted_superclasses	UBERON:0002506	rdfs:subClassOf	UBERON:0000488	
WARN	multiple_asserted_superclasses	UBERON:0002506	rdfs:subClassOf	UBERON:0015808	
WARN	multiple_asserted_superclasses	UBERON:0002523	rdfs:subClassOf	CARO:0000000	
WARN	multiple_asserted_superclasses	UBERON:0002523	rdfs:subClassOf	UBERON:0004923	
WARN	multiple_asserted_superclasses	UBERON:0002539	rdfs:subClassOf	CARO:0000003	
WARN	multiple_asserted_superclasses	UBERON:0002539	rdfs:subClassOf	UBERON:0000481	
WARN	multiple_asserted_superclasses	UBERON:0002539	rdfs:subClassOf	UBERON:0010188	
WARN	multiple_asserted_superclasses	UBERON:0002539	rdfs:subClassOf	UBERON:0010314	
WARN	multiple_asserted_superclasses	UBERON:0002616	rdfs:subClassOf	BFO:0000040	
WARN	multiple_asserted_superclasses	UBERON:0002616	rdfs:subClassOf	UBERON:0000073	
WARN	multiple_asserted_superclasses	UBERON:0002616	rdfs:subClassOf	UBERON:0004121	
WARN	multiple_asserted_superclasses	UBERON:0003037	rdfs:subClassOf	BFO:0000004	
WARN	multiple_asserted_superclasses	UBERON:0003037	rdfs:subClassOf	UBERON:0000061	
WARN	multiple_asserted_superclasses	UBERON:0003052	rdfs:subClassOf	UBERON:0004121	
WARN	multiple_asserted_superclasses	UBERON:0003052	rdfs:subClassOf	UBERON:0007651	
WARN	multiple_asserted_superclasses	UBERON:0003052	rdfs:subClassOf	UBERON:0010314	
WARN	multiple_asserted_superclasses	UBERON:0003055	rdfs:subClassOf	UBERON:0000487	
WARN	multiple_asserted_superclasses	UBERON:0003055	rdfs:subClassOf	UBERON:0010371	
WARN	multiple_asserted_superclasses	UBERON:0003056	rdfs:subClassOf	UBERON:0004121	
WARN	multiple_asserted_superclasses	UBERON:0003056	rdfs:subClassOf	UBERON:0005291	
WARN	multiple_asserted_superclasses	UBERON:0003057	rdfs:subClassOf	CARO:0000000	
WARN	multiple_asserted_superclasses	UBERON:0003057	rdfs:subClassOf	UBERON:0002050	
WARN	multiple_asserted_superclasses	UBERON:0003063	rdfs:subClassOf	CARO:0000000	
WARN	multiple_asserted_superclasses	UBERON:0003063	rdfs:subClassOf	UBERON:0002050	
WARN	multiple_asserted_superclasses	UBERON:0003068	rdfs:subClassOf	CARO:0000000	
WARN	multiple_asserted_superclasses	UBERON:0003068	rdfs:subClassOf	UBERON:0002050	
WARN	multiple_asserted_superclasses	UBERON:0003071	rdfs:subClassOf	UBERON:0000490	
WARN	multiple_asserted_superclasses	UBERON:0003071	rdfs:subClassOf	UBERON:0001048	
WARN	multiple_asserted_superclasses	UBERON:0003071	rdfs:subClassOf	UBERON:0005291	
WARN	multiple_asserted_superclasses	UBERON:0003071	rdfs:subClassOf	UBERON:0006598	
WARN	multiple_asserted_superclasses	UBERON:0003071	rdfs:subClassOf	UBERON:0010371	
WARN	multiple_asserted_superclasses	UBERON:0003072	rdfs:subClassOf	CARO:0000003	
WARN	multiple_asserted_superclasses	UBERON:0003072	rdfs:subClassOf	UBERON:0000481	
WARN	multiple_asserted_superclasses	UBERON:0003072	rdfs:subClassOf	UBERON:0004121	
WARN	multiple_asserted_superclasses	UBERON:0003073	rdfs:subClassOf	CARO:0000003	
WARN	multiple_asserted_superclasses	UBERON:0003073	rdfs:subClassOf	UBERON:0002546	
WARN	multiple_asserted_superclasses	UBERON:0003073	rdfs:subClassOf	UBERON:0006598	
WARN	multiple_asserted_superclasses	UBERON:0003073	rdfs:subClassOf	UBERON:0010312	
WARN	multiple_asserted_superclasses	UBERON:0003073	rdfs:subClassOf	UBERON:0011814	
WARN	multiple_asserted_superclasses	UBERON:0003075	rdfs:subClassOf	CARO:0000003	
WARN	multiple_asserted_superclasses	UBERON:0003075	rdfs:subClassOf	UBERON:0005291	
WARN	multiple_asserted_superclasses	UBERON:0003075	rdfs:subClassOf	UBERON:0010371	
WARN	multiple_asserted_superclasses	UBERON:0003075	rdfs:subClassOf	UBERON:0016879	
WARN	multiple_asserted_superclasses	UBERON:0003076	rdfs:subClassOf	CARO:0000000	
WARN	multiple_asserted_superclasses	UBERON:0003076	rdfs:subClassOf	UBERON:0002050	
WARN	multiple_asserted_superclasses	UBERON:0003077	rdfs:subClassOf	UBERON:0005291	
WARN	multiple_asserted_superclasses	UBERON:0003077	rdfs:subClassOf	UBERON:0007524	
WARN	multiple_asserted_superclasses	UBERON:0003077	rdfs:subClassOf	UBERON:0015212	
WARN	multiple_asserted_superclasses	UBERON:0003080	rdfs:subClassOf	CARO:0000000	
WARN	multiple_asserted_superclasses	UBERON:0003080	rdfs:subClassOf	UBERON:0002050	
WARN	multiple_asserted_superclasses	UBERON:0003081	rdfs:subClassOf	UBERON:0002050	
WARN	multiple_asserted_superclasses	UBERON:0003081	rdfs:subClassOf	UBERON:0004120	
WARN	multiple_asserted_superclasses	UBERON:0003081	rdfs:subClassOf	UBERON:0005291	
WARN	multiple_asserted_superclasses	UBERON:0003081	rdfs:subClassOf	UBERON:0007524	
WARN	multiple_asserted_superclasses	UBERON:0003084	rdfs:subClassOf	CARO:0000000	
WARN	multiple_asserted_superclasses	UBERON:0003084	rdfs:subClassOf	UBERON:0001048	
WARN	multiple_asserted_superclasses	UBERON:0003089	rdfs:subClassOf	UBERON:0005856	
WARN	multiple_asserted_superclasses	UBERON:0003089	rdfs:subClassOf	UBERON:0007530	
WARN	multiple_asserted_superclasses	UBERON:0003099	rdfs:subClassOf	UBERON:0004121	
WARN	multiple_asserted_superclasses	UBERON:0003099	rdfs:subClassOf	UBERON:0005291	
WARN	multiple_asserted_superclasses	UBERON:0003099	rdfs:subClassOf	UBERON:0010314	
WARN	multiple_asserted_superclasses	UBERON:0003102	rdfs:subClassOf	CARO:0000000	
WARN	multiple_asserted_superclasses	UBERON:0003102	rdfs:subClassOf	UBERON:0000061	
WARN	multiple_asserted_superclasses	UBERON:0003104	rdfs:subClassOf	CARO:0000000	
WARN	multiple_asserted_superclasses	UBERON:0003104	rdfs:subClassOf	UBERON:0000479	
WARN	multiple_asserted_superclasses	UBERON:0003129	rdfs:subClassOf	UBERON:0000075	
WARN	multiple_asserted_superclasses	UBERON:0003129	rdfs:subClassOf	UBERON:0010314	
WARN	multiple_asserted_superclasses	UBERON:0003236	rdfs:subClassOf	UBERON:0010314	
WARN	multiple_asserted_superclasses	UBERON:0003236	rdfs:subClassOf	UBERON:0035037	
WARN	multiple_asserted_superclasses	UBERON:0003258	rdfs:subClassOf	UBERON:0000490	
WARN	multiple_asserted_superclasses	UBERON:0003258	rdfs:subClassOf	UBERON:0005911	
WARN	multiple_asserted_superclasses	UBERON:0003258	rdfs:subClassOf	UBERON:0015833	
WARN	multiple_asserted_superclasses	UBERON:0003278	rdfs:subClassOf	CARO:0000003	
WARN	multiple_asserted_superclasses	UBERON:0003278	rdfs:subClassOf	UBERON:0010313	
WARN	multiple_asserted_superclasses	UBERON:0003278	rdfs:subClassOf	UBERON:0010912	
WARN	multiple_asserted_superclasses	UBERON:0003295	rdfs:subClassOf	UBERON:0003408	
WARN	multiple_asserted_superclasses	UBERON:0003295	rdfs:subClassOf	UBERON:0036225	
WARN	multiple_asserted_superclasses	UBERON:0003304	rdfs:subClassOf	UBERON:0003061	
WARN	multiple_asserted_superclasses	UBERON:0003304	rdfs:subClassOf	UBERON:0005291	
WARN	multiple_asserted_superclasses	UBERON:0003304	rdfs:subClassOf	UBERON:0007503	
WARN	multiple_asserted_superclasses	UBERON:0003304	rdfs:subClassOf	UBERON:0012275	
WARN	multiple_asserted_superclasses	UBERON:0003314	rdfs:subClassOf	UBERON:0007213	
WARN	multiple_asserted_superclasses	UBERON:0003314	rdfs:subClassOf	UBERON:0009891	
WARN	multiple_asserted_superclasses	UBERON:0003324	rdfs:subClassOf	UBERON:0010314	
WARN	multiple_asserted_superclasses	UBERON:0003324	rdfs:subClassOf	UBERON:0034995	
WARN	multiple_asserted_superclasses	UBERON:0003351	rdfs:subClassOf	UBERON:0003929	
WARN	multiple_asserted_superclasses	UBERON:0003351	rdfs:subClassOf	UBERON:0004807	
WARN	multiple_asserted_superclasses	UBERON:0003351	rdfs:subClassOf	UBERON:0005911	
WARN	multiple_asserted_superclasses	UBERON:0003386	rdfs:subClassOf	UBERON:0001135	
WARN	multiple_asserted_superclasses	UBERON:0003386	rdfs:subClassOf	UBERON:0004121	
WARN	multiple_asserted_superclasses	UBERON:0003408	rdfs:subClassOf	CARO:0000000	
WARN	multiple_asserted_superclasses	UBERON:0003408	rdfs:subClassOf	UBERON:0002530	
WARN	multiple_asserted_superclasses	UBERON:0003408	rdfs:subClassOf	UBERON:0013765	
WARN	multiple_asserted_superclasses	UBERON:0003426	rdfs:subClassOf	UBERON:0001013	
WARN	multiple_asserted_superclasses	UBERON:0003426	rdfs:subClassOf	UBERON:0003585	
WARN	multiple_asserted_superclasses	UBERON:0003469	rdfs:subClassOf	UBERON:0001637	
WARN	multiple_asserted_superclasses	UBERON:0003469	rdfs:subClassOf	UBERON:0003643	
WARN	multiple_asserted_superclasses	UBERON:0003471	rdfs:subClassOf	BFO:0000040	
WARN	multiple_asserted_superclasses	UBERON:0003471	rdfs:subClassOf	UBERON:0003496	
WARN	multiple_asserted_superclasses	UBERON:0003471	rdfs:subClassOf	UBERON:0004573	
WARN	multiple_asserted_superclasses	UBERON:0003471	rdfs:subClassOf	UBERON:0009657	
WARN	multiple_asserted_superclasses	UBERON:0003471	rdfs:subClassOf	UBERON:0010314	
WARN	multiple_asserted_superclasses	UBERON:0003473	rdfs:subClassOf	UBERON:0001637	
WARN	multiple_asserted_superclasses	UBERON:0003473	rdfs:subClassOf	UBERON:0003519	
WARN	multiple_asserted_superclasses	UBERON:0003479	rdfs:subClassOf	UBERON:0001638	
WARN	multiple_asserted_superclasses	UBERON:0003479	rdfs:subClassOf	UBERON:0003519	
WARN	multiple_asserted_superclasses	UBERON:0003489	rdfs:subClassOf	UBERON:0001915	
WARN	multiple_asserted_superclasses	UBERON:0003489	rdfs:subClassOf	UBERON:0004702	
WARN	multiple_asserted_superclasses	UBERON:0003494	rdfs:subClassOf	UBERON:0001979	
WARN	multiple_asserted_superclasses	UBERON:0003494	rdfs:subClassOf	UBERON:0003504	
WARN	multiple_asserted_superclasses	UBERON:0003495	rdfs:subClassOf	UBERON:0001980	
WARN	multiple_asserted_superclasses	UBERON:0003495	rdfs:subClassOf	UBERON:0003643	
WARN	multiple_asserted_superclasses	UBERON:0003498	rdfs:subClassOf	UBERON:0003834	
WARN	multiple_asserted_superclasses	UBERON:0003498	rdfs:subClassOf	UBERON:0005985	
WARN	multiple_asserted_superclasses	UBERON:0003499	rdfs:subClassOf	UBERON:0001981	
WARN	multiple_asserted_superclasses	UBERON:0003499	rdfs:subClassOf	UBERON:0004121	
WARN	multiple_asserted_superclasses	UBERON:0003500	rdfs:subClassOf	UBERON:0003496	
